Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Nota Comentário;Data Comentário;Comentário;Link
2;2;ELETRODOMÉSTICOS;MLB18932156;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b Preto 30 Cm 127v Prata Polipropileno 6;102,33;4,7;116060;5;04/04/2023;Top. Gostei muito. Maravilhaso.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b-preto/p/MLB18932156
2;2;ELETRODOMÉSTICOS;MLB18932156;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b Preto 30 Cm 127v Prata Polipropileno 6;102,33;4,7;116060;5;17/10/2023;Ele vem desmontado, a montagem super fácil. Esta funcionando bem, ventilação dele é ótimo, não é barulhento. Gosto dos produtos dessa marca. Ótima compra.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b-preto/p/MLB18932156
2;2;ELETRODOMÉSTICOS;MLB18932156;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b Preto 30 Cm 127v Prata Polipropileno 6;102,33;4,7;116060;5;20/03/2024;Muito bom.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b-preto/p/MLB18932156
2;2;ELETRODOMÉSTICOS;MLB18932156;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b Preto 30 Cm 127v Prata Polipropileno 6;102,33;4,7;116060;5;26/08/2023;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b-preto/p/MLB18932156
2;2;ELETRODOMÉSTICOS;MLB18932156;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b Preto 30 Cm 127v Prata Polipropileno 6;102,33;4,7;116060;5;16/10/2023;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b-preto/p/MLB18932156
2;2;ELETRODOMÉSTICOS;MLB18932156;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b Preto 30 Cm 127v Prata Polipropileno 6;102,33;4,7;116060;5;10/01/2023;Muito bom , silencioso,vento forte e levo pra qualquer ambiente da casa. Excelente 😃.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b-preto/p/MLB18932156
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;07/01/2022;Vi muitas opiniões de reclamações sobre o produto, porém mesmo assim comprei, algumas reclamações eram sim fundamentadas, como a dificuldade de passar o cabo da lâmpada por dentro da canopla do ventilador, e da fragilidade dos comandos que fica na parede, porém todos esses problemas foram contornados, oriento a todos a assistirem tutoriais de montagem do ventilador no youtube, os comandos originais eu substitui por módulos da margirius, o aparelho tem ótima ventilação, e relativamente bonito e bem acabado pelo preço, espaço para duas lâmpadas, coloquei lâmpadas de 12w e couberam tranquilamente, o ruído que ele faz, das pás de plástico, não me incomodaram, pretendo comprar mais 2 desse mesmo modelo, ainda, só não posso opinar sobre a durabilidade, pois ainda é relativamente novo, minha maior sugestão, não invente moda, utilize o capacitor utilizado, nada de colocar mais potente, siga oque está no manual.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;20/11/2019;Eu vi muitos comentário que ele seria barulhento, ou que se mexia muito, não sei se foi por falta de qualidade na hora de instalar, porque o meu é silencioso, venta muito bem. Obviamente é um ventilador, então barulho de vento sempre vai ter, não existe ventilador sem barulho de vento. Muito bom. Indico.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;23/07/2020;O ventilador é ótimo! excelente custo x benefício. Ventila muito e não é barulhento. Apesar de levar duas lâmpadas, o lustre ofusca bastante a luz, então não fica super claro. Para mim acabou sendo um ponto negativo, pois onde instalei é escuro. Mas nada que faça me arrepender da compra, inclusive, pretendo adquirir mais um para o outro quarto. Sobre a instalação não posso opinar muito, pois preferi contratar um profissional. Instalou em menos de 20 minutos.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;13/12/2023;Ao contrário dos comentários negativos, vou postar fotos pra mostrar minha satisfação, otimo produto e material excelente, todos os comentarios negativos provavelmente são de pessoas que não tiveram cuidado na instalação. Eu mesmo instalei e ficou perfeito. Funciona como exaustor, não é barulhento, ventila muitooooo e tem 3 velocidades e 2 sentidos diferentes!.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;24/07/2023;Muito bonito, ventila bem, silêncio, um pouco complicado de montar, mas não é impossível, tem tutorial no youtube ensinando a montar ele passo-a-passo. Meus filhos adoraram. Como vi comentários a respeito das pás quebrarem tive cuidado na montagem e deu tudo certo.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;02/08/2023;As meninas adoraram o ventilador. Como o quarto é pequeno ele vento lá muito bem. Ótima opção para ambientes pequenos.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;19/11/2020;Equipamento bem acabado e silencioso. Porém não é tão simples de instalar como consta no manual, principalmente na hora de passar a fiação da lâmpada na canaleta do aparelho. Outra coisa, antes de fazer a compra a pessoa tem que ter certeza que na tubulação da parede passa 2 pares de fios, pois um é para a lâmpada e outro para o ventilador. Caso contrário, melhor comprar um aparelho que possua controle remoto, já que neste basta ter 1 par de fio e é mais fácil de instalar.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;16/06/2023;Melhor ventilador de teto que já tive até hoje! ventila bem e silencioso! já até indiquei pra parentes.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;08/05/2022;Exelente produto instalei 3, todos ficaram ótimos, pelo valor pago, exelente custo benefício, a parte onde se coloca. Lâmpada material de ótima qualidade, soquete da lâmpada de cerâmica, fios que vem para ligação delas bem reforçado, já fiz várias instalações de ventiladores, essa parte era muito chata de instalar o acabamento começava a se soltar o fio enrolava, esse não se encaixa tudo certinho, sendo bem instalado como eu fiz creio que dure bastante tempo sem da dor de cabeça de peças se soltando, recomendo de mais, tenho em casa um da arno paguei o dobro, o acabamento não foge muito dele, esse ventilador tá com um exelente custo beneficio.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;04/08/2023;;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;07/07/2023;;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;4;24/09/2023;O ventilador e muito bom, bonito. O único problema é a passagem do fio que é muito apertada por conta do fio vermelho que vem nele. Olha gente, quem não é eletricista passa perrengue pra poder passar o fio. Meu esposo teve que ver vídeo no youtube, e só aí descobriu que colocar detergente ajuda a passagem do fio. Eu não compraria mais esse ventilador, só por esse motivo, no mais ele é ótimo.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;04/04/2022;Muito bom o ventilador. Não é barulhento como o pessoal coloca nos comentários. Vi algumas pessoas comentando que soltou as pás entre outras coisas. Pessoal este ventilador é bom sim, porém tem que ser bem montado e com cuidado porque as pessoas na maioria são de plástico. Então se apertar de mais parafusos ou porcas podem trincar as peças e no futuro elas provavelmente vão se soltar. Eu mesmo montei e instalei o meu não tive nenhum dificuldade. Recomendo demais.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;28/06/2023;Muito bom, amei.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
3;3;ELETRODOMÉSTICOS;MLB6080712;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;195,21;4,5;33939;5;19/08/2023;Leve bonito. Faz bastante vento. Parte da iluminação e de plastico leitoso e cabem duas lâmpadas. 3 velocidades ventila e exausta. Eletricista instalou facilmente.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;06/10/2024;Comprei uma gostei, comprei outra, uma pra mim uma pra minha mãe, sobre a durabilidade não sei faz pouco tempo q comprei, porém chega de lava frigideira e fogão cheio de óleo, chega de se queimar com óleo espirrando, fácil usar fácil limpar, pesquisei e descubri q algumas dá problema por usar erado, não faça cura com água nela apenas lave a gaveta, não faça arroz feijão etc. Ela é pra fritar assar gratinar e não cozinhar, o vapor da água sobe e prejudica as partes plásticas, faça carne linguiça batata etc. Tudo q for frito ou assado mas não cozinhe nada, pra lavar a gaveta apenas com a parte amarela da bucha é suficiente limpa façil, achei q valeu a pena.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;4;01/07/2024;Sim, houveram melhoras no produto mas houveram retrocessos também, o design ficou mais bonito e os acabamentos mais bem acertados sem rebarbas vivas, a temperatura externa ficou mais baixa em relação as anteriores, mas os retrocessos sempre são maiores, o fio diminuiu de metragem, por dentro todo acabamento que era em metal reflexivo e ajudava na convecção da temperatura foi substituído por plástico, a resistência ficou menor levando mais tempo pra chegar a temperatura ideal, enfim, como todo produto desses últimos tempos, os mesmos pioram os materiais e a qualidade na busca de um lucro maior e o consumidor é que se ferra sempre.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;4;03/07/2024;Minha mãe amou.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;28/07/2024;Já usei 5x ela, muito boa e muito silenciosa, algumas vezes tive que ver se tava ligada mesmo, por não fazer barulho 😂. Recomendo a compra!.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;30/11/2023;Estou a 2 meses usando ela, gostei muito. Veio tudo certinho!.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;25/11/2024;Usei apenas uma vez e me surpreendi demais positivamente! o tempo de assar foi exatamente o tempo marcado na fritadeira (por questão de gosto, eu virei as tulipas e assei por mais 5 mins pra ficar bem dourada, mas não havia necessidade). O tamanho é maravilhosooo! pra minha família, que tem 3 pessoas, ela é beeem grande! o espaço dá e sobra! eu decidi comprar essa, pois sempre recebemos visitas e aí ela atende bem. Acredito que atenda perfeitamente até 6 pessoas (dependendo da preparação, pode atender menos ou mais). Qualidade do material excelente, lavei com muita facilidade, sem necessidade de colocar de molho nem nada disso. Lavei com a parte macia da esponja, conforme indica no manual. Ela é silenciosa e linda! um design diferenciado. Só comprem!!!.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;07/04/2023;Excelente, já conhecia o produto então vou só confirmar que dentre os diversos modelos de air fryer no mercado, este da mondial, na minha opinião, é a melhor entre custo e benefício, quando em funcionamento o barulho não incomoda, muito baixo em comparação a outras marcas, se pensa em adquirir o aparelho, pode comprar sem medo, vai ser uma ótima aquisição e após a primeira utilização não larga mais, muito prático e ágil com o preparo de diversos alimentos e não precisa nem falar que é sempre melhor mais saudável, pode esquecer de comprar óleo.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;26/05/2024;Muito bom, fácil de usar e de limpar.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;4;02/04/2023;Eu recomendo atendeu minhas expectativas.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;07/06/2024;Maravilhosa! não sei como vivi tanto tempo sem ter uma, eu amei!!!.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;17/05/2024;;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;4;17/05/2023;Gostei do produto , porem veio com dois defeitos ,a tampa da led assim q abrir a caixa caiu e a outra tá folgada e a gavetinha ñ tá travando e a caixa veio com um buraco na lateral como se tivesse tomado uma boa pancada ,fora esses defeitos está funcionando muito bem ,gostei as coisas ficam bem assadas.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;28/05/2024;Muito linda acabei de receber tô amando muito ainda não usei pra ver e se boa msm mais tenho certeza que não vai me decepcionar , eu tinha uma só que era se 3 litros essa e 4 muito linda tô apaixonada podem comprar sem medo.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;14/01/2025;Amei a airfryer. Já fiz bolos, tortas etc. Muito prático e a limpeza achei bem fácil.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
4;4;ELETRODOMÉSTICOS;MLB23999810;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;295,00;4,9;54471;5;17/06/2024;Foi um presente! a pessoa amou.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;15/11/2023;Eu vi os comentários e me atentei aos que deu certo pois me parecida falta de atenção na montagem rs. E ainda bem que fiz isto. Ele atende o propósito, ventila bem e não é barulhento. Material ok, atende bem. É super levinho para mudar de ambiente.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;13/02/2021;Fácil montagem, com materiais bem resistentes na minha opinião. Ótimas velocidades de ventilação, mesmo na mais baixa. Ele tem um pouco de ruído, mas nada que incomode a noite de sono, acredito ser pela boa performance do motor. Produto com excelente custo benefício!.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;06/11/2023;Produto com excelente custo/benefício, ótima ventilação, montagem fácil, barulho mínimo 45 decibéis no velocidade 3 e o melhor baixo consumo de energia 52watts/hora. Recomendado a todos!.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;23/08/2023;Baixo preço,. Boa qualidade, e até agora não deu nenhum problema, bem silencioso 👌🏽.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;25/03/2022;"É um ótimo ventilador super silêncio, o fluxo de ventilação dele é enorme já na velocidade 1! montando ele direitinho, não há trepidação alguma mesmo na velocidade 3 que é a mais forte! e claro o ""barulho"" que faz é do ar sendo vendido mas o motor mesmo não faz nenhum ruído! ventilador muito top! comprem de olhos fechados que é sucesso! obs: montem com cuidado que vai ser sucesso vai deixar seus dias quentes frescos!.";https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;01/07/2023;Funciona muito bem achei a elice fraca, mais o vento é bem forte e é muito silêncioso eu amei.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;27/06/2023;Muito forte, pouco barulho e fácil montagem.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;08/10/2018;Ótimo custo benefício. Pelo que venta, o barulho é normal. Não é um ventilador para colocar no quarto próximo a cama, o vento é muito forte até mesmo no mínimo. É o tipico ventilador para colocar em espaço grande, pois desloca muito ar. Recomendo a compra, mantenha ele sempre bem lubrificado e terá ventilador para muito tempo.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;4;23/08/2023;Eu ache muito bom mas a helice muito fraca. Mesmo como vir nos comentários anteriores.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
5;5;ELETRODOMÉSTICOS;MLB18971071;Ventilador De Coluna Turbo 6 30cm Preto Ventisol;149,90;4,6;43577;5;22/03/2022;Simplesmente o melhor ventilador que ja tive. Venta muito, bonito, fácil de limpar. Simplesmente nota 10. Ele faz barulho sim, mas é bem de boa. Nada fora do comum. Pro vento que ele faz é até pouco barulho. Muito bom mesmo, super recomendo.;https://www.mercadolivre.com.br/ventilador-de-coluna-turbo-6-30cm-preto-ventisol/p/MLB18971071
